color,num_critic_for_reviews,duration,actor_3_fb_likes,actor_2_name,actor_1_fb_likes,genres,actor_1_name,movie_title,num_voted_users,cast_total_fb_likes,actor_3_name,facenumber_in_poster,movie_imdb_link,num_user_for_reviews,language,country,actor_2_fb_likes,imdb_score,movie_fb_likes
Color,1.0,120.0,12.0,Shin'ya Tsukamoto,544.0,Action|Adventure|Drama|Horror|Sci-Fi,Mark Chinnery,Godzilla Resurgence ,374,699,Atsuko Maeda,0.0,http://www.imdb.com/title/tt4262980/?ref_=fn_tt_tt_1,13.0,Japanese,Japan,106.0,8.2,0
Color,187.0,106.0,4000.0,Vin Diesel,23000.0,Action|Crime|Thriller,Paul Walker,The Fast and the Furious ,272223,45327,Jordana Brewster,2.0,http://www.imdb.com/title/tt0232500/?ref_=fn_tt_tt_1,988.0,English,USA,14000.0,6.7,14000
Color,362.0,166.0,919.0,Jason Flemyng,11000.0,Drama|Fantasy|Romance,Brad Pitt,The Curious Case of Benjamin Button ,459346,13333,Julia Ormond,2.0,http://www.imdb.com/title/tt0421715/?ref_=fn_tt_tt_1,822.0,English,USA,1000.0,7.8,23000
Color,500.0,132.0,1000.0,Michael Fassbender,34000.0,Action|Adventure|Sci-Fi,Jennifer Lawrence,X-Men: First Class ,518537,50983,Oliver Platt,3.0,http://www.imdb.com/title/tt1270798/?ref_=fn_tt_tt_1,698.0,English,USA,13000.0,7.8,54000
Color,389.0,137.0,14000.0,Philip Seymour Hoffman,34000.0,Adventure|Sci-Fi,Jennifer Lawrence,The Hunger Games: Mockingjay - Part 2 ,166137,81385,Josh Hutcherson,1.0,http://www.imdb.com/title/tt1951266/?ref_=fn_tt_tt_1,383.0,English,USA,22000.0,6.6,38000
Color,235.0,109.0,370.0,Omar Benson Miller,12000.0,Action|Adventure|Family|Fantasy,Nicolas Cage,The Sorcerer's Apprentice ,124185,13388,Robert Capron,0.0,http://www.imdb.com/title/tt0963966/?ref_=fn_tt_tt_1,238.0,English,USA,418.0,6.1,11000
Color,231.0,98.0,702.0,Mike Vogel,87000.0,Action|Adventure|Drama|Thriller,Jimmy Bennett,Poseidon ,82380,92456,Andre Braugher,0.0,http://www.imdb.com/title/tt0409182/?ref_=fn_tt_tt_1,629.0,English,USA,2000.0,5.6,0
Color,218.0,113.0,11000.0,Alan Rickman,40000.0,Adventure|Family|Fantasy,Johnny Depp,Alice Through the Looking Glass ,21352,80806,Anne Hathaway,1.0,http://www.imdb.com/title/tt2567026/?ref_=fn_tt_tt_1,131.0,English,USA,25000.0,6.4,30000
Color,227.0,93.0,692.0,Eric Idle,3000.0,Adventure|Animation|Comedy|Family|Fantasy,Justin Timberlake,Shrek the Third ,211971,4705,Rupert Everett,2.0,http://www.imdb.com/title/tt0413267/?ref_=fn_tt_tt_1,326.0,English,USA,795.0,6.1,0
Color,275.0,123.0,648.0,Callum Rennie,3000.0,Action|Adventure|Fantasy,Dominic Cooper,Warcraft ,111609,5505,Ruth Negga,0.0,http://www.imdb.com/title/tt0803096/?ref_=fn_tt_tt_1,781.0,English,USA,716.0,7.3,89000
Color,474.0,126.0,2000.0,Emilia Clarke,24000.0,Action|Adventure|Sci-Fi,J.K. Simmons,Terminator Genisys ,188457,38873,Matt Smith,2.0,http://www.imdb.com/title/tt1340138/?ref_=fn_tt_tt_1,867.0,English,USA,10000.0,6.6,82000
Color,228.0,113.0,59.0,Shane Rangi,531.0,Adventure|Family|Fantasy,Bruce Spence,The Chronicles of Narnia: The Voyage of the Dawn Treader ,106446,764,Laura Brent,4.0,http://www.imdb.com/title/tt0980970/?ref_=fn_tt_tt_1,227.0,English,USA,82.0,6.3,11000
 Black and White,191.0,184.0,691.0,Jaime King,3000.0,Action|Drama|History|Romance|War,Jennifer Garner,Pearl Harbor ,254111,5401,Mako,0.0,http://www.imdb.com/title/tt0213149/?ref_=fn_tt_tt_1,1999.0,English,USA,961.0,6.1,0
Color,396.0,144.0,581.0,Michael O'Neill,662.0,Action|Adventure|Sci-Fi,Zack Ward,Transformers ,513158,2333,Kevin Dunn,0.0,http://www.imdb.com/title/tt0418279/?ref_=fn_tt_tt_1,1782.0,English,USA,599.0,7.1,8000
Color,248.0,206.0,591.0,Angelina Jolie Pitt,12000.0,Action|Adventure|Biography|Drama|History|Romance|War,Anthony Hopkins,Alexander ,138863,24598,Brian Blessed,3.0,http://www.imdb.com/title/tt0346491/?ref_=fn_tt_tt_1,1390.0,English,Germany,11000.0,5.5,0
Color,329.0,138.0,687.0,Daniel Radcliffe,21000.0,Adventure|Family|Fantasy|Mystery,Robert Pattinson,Harry Potter and the Order of the Phoenix ,355137,33433,Fiona Shaw,3.0,http://www.imdb.com/title/tt0373889/?ref_=fn_tt_tt_1,1108.0,English,UK,11000.0,7.5,0
Color,295.0,157.0,10000.0,Daniel Radcliffe,21000.0,Adventure|Family|Fantasy|Mystery,Robert Pattinson,Harry Potter and the Goblet of Fire ,385670,53413,Rupert Grint,1.0,http://www.imdb.com/title/tt0330373/?ref_=fn_tt_tt_1,1896.0,English,UK,11000.0,7.6,0
Color,318.0,102.0,979.0,Charlize Theron,10000.0,Action|Drama,Will Smith,Hancock ,343648,21584,Eddie Marsan,0.0,http://www.imdb.com/title/tt0448157/?ref_=fn_tt_tt_1,590.0,English,USA,9000.0,6.4,0
Color,323.0,104.0,558.0,Alice Braga,10000.0,Drama|Horror|Sci-Fi,Will Smith,I Am Legend ,530870,13076,Willow Smith,0.0,http://www.imdb.com/title/tt0480249/?ref_=fn_tt_tt_1,1413.0,English,USA,1000.0,7.2,11000
Color,276.0,115.0,588.0,Christopher Lee,40000.0,Adventure|Comedy|Family|Fantasy,Johnny Depp,Charlie and the Chocolate Factory ,320284,57844,David Kelly,3.0,http://www.imdb.com/title/tt0367594/?ref_=fn_tt_tt_1,1361.0,English,USA,16000.0,6.7,0
Color,318.0,111.0,954.0,John Ratzenberger,1000.0,Animation|Comedy|Family|Fantasy,Janeane Garofalo,Ratatouille ,473887,4764,Brian Dennehy,0.0,http://www.imdb.com/title/tt0382932/?ref_=fn_tt_tt_1,626.0,English,USA,1000.0,8.0,10000
Color,478.0,128.0,11000.0,Liam Neeson,23000.0,Action|Adventure,Christian Bale,Batman Begins ,980946,59558,Morgan Freeman,0.0,http://www.imdb.com/title/tt0372784/?ref_=fn_tt_tt_1,2685.0,English,USA,14000.0,8.3,15000
Color,167.0,89.0,436.0,Jada Pinkett Smith,1000.0,Action|Adventure|Animation|Comedy|Family,Bernie Mac,Madagascar: Escape 2 Africa ,146019,3285,Cedric the Entertainer,0.0,http://www.imdb.com/title/tt0479952/?ref_=fn_tt_tt_1,119.0,English,USA,851.0,6.7,0
Color,185.0,105.0,1000.0,Rami Malek,49000.0,Adventure|Comedy|Family|Fantasy,Robin Williams,Night at the Museum: Battle of the Smithsonian ,130272,54039,Steve Coogan,2.0,http://www.imdb.com/title/tt1078912/?ref_=fn_tt_tt_1,209.0,English,USA,3000.0,5.9,2000
Color,350.0,119.0,2000.0,Ryan Reynolds,20000.0,Action|Adventure|Fantasy|Sci-Fi|Thriller,Hugh Jackman,X-Men Origins: Wolverine ,361924,40054,Dominic Monaghan,0.0,http://www.imdb.com/title/tt0458525/?ref_=fn_tt_tt_1,641.0,English,USA,16000.0,6.7,0
Color,245.0,129.0,233.0,Collin Chou,309.0,Action|Sci-Fi,Essie Davis,The Matrix Revolutions ,364948,1062,Nona Gaye,0.0,http://www.imdb.com/title/tt0242653/?ref_=fn_tt_tt_1,2121.0,English,Australia,269.0,6.7,0
Color,406.0,102.0,490.0,Maurice LaMarche,1000.0,Adventure|Animation|Comedy|Family|Fantasy|Musical,Josh Gad,Frozen ,421658,2582,Livvy Stubenrauch,0.0,http://www.imdb.com/title/tt2294629/?ref_=fn_tt_tt_1,904.0,English,USA,523.0,7.6,58000
Color,275.0,138.0,30.0,Daniel Bernhardt,234.0,Action|Sci-Fi,Steve Bastoni,The Matrix Reloaded ,421818,534,Helmut Bakaitis,0.0,http://www.imdb.com/title/tt0234215/?ref_=fn_tt_tt_1,2789.0,English,USA,198.0,7.2,0
Color,486.0,112.0,12000.0,Natalie Portman,26000.0,Action|Adventure|Fantasy,Chris Hemsworth,Thor: The Dark World ,414070,59803,Anthony Hopkins,3.0,http://www.imdb.com/title/tt1981115/?ref_=fn_tt_tt_1,532.0,English,USA,20000.0,7.1,63000
Color,739.0,120.0,943.0,Charlize Theron,27000.0,Action|Adventure|Sci-Fi|Thriller,Tom Hardy,Mad Max: Fury Road ,552503,40025,Zoë Kravitz,0.0,http://www.imdb.com/title/tt1392190/?ref_=fn_tt_tt_1,1588.0,English,Australia,9000.0,8.1,191000
Color,298.0,146.0,294.0,Ayelet Zurer,15000.0,Mystery|Thriller,Tom Hanks,Angels & Demons ,207839,16948,Armin Mueller-Stahl,2.0,http://www.imdb.com/title/tt0808151/?ref_=fn_tt_tt_1,435.0,English,USA,745.0,6.7,0
Color,516.0,115.0,12000.0,Natalie Portman,26000.0,Action|Adventure|Fantasy,Chris Hemsworth,Thor ,536314,60059,Anthony Hopkins,1.0,http://www.imdb.com/title/tt0800369/?ref_=fn_tt_tt_1,738.0,English,USA,20000.0,7.0,63000
Color,225.0,96.0,699.0,Diedrich Bader,17000.0,Adventure|Animation|Comedy|Drama|Family,Chloë Grace Moretz,Bolt ,146766,20007,James Lipton,0.0,http://www.imdb.com/title/tt0397892/?ref_=fn_tt_tt_1,178.0,English,USA,759.0,6.9,0
Color,145.0,88.0,182.0,Piper Mackenzie Harris,730.0,Action|Adventure|Animation|Comedy|Family|Fantasy|Sci-Fi,Kelli Garner,G-Force ,33042,2217,Niecy Nash,0.0,http://www.imdb.com/title/tt0436339/?ref_=fn_tt_tt_1,90.0,English,USA,607.0,5.1,0
Color,310.0,99.0,502.0,Edgar Ramírez,14000.0,Action|Adventure|Fantasy,Liam Neeson,Wrath of the Titans ,152826,16184,Lily James,0.0,http://www.imdb.com/title/tt1646987/?ref_=fn_tt_tt_1,253.0,English,USA,897.0,5.8,19000
Color,526.0,113.0,16000.0,Chloë Grace Moretz,40000.0,Comedy|Fantasy|Horror,Johnny Depp,Dark Shadows ,199039,80849,Christopher Lee,7.0,http://www.imdb.com/title/tt1077368/?ref_=fn_tt_tt_1,479.0,English,USA,17000.0,6.2,82000
Color,465.0,131.0,641.0,Jeremy Renner,10000.0,Action|Adventure|Thriller,Tom Cruise,Mission: Impossible - Rogue Nation ,232187,21840,Sean Harris,0.0,http://www.imdb.com/title/tt2381249/?ref_=fn_tt_tt_1,440.0,English,China,10000.0,7.4,47000
Color,357.0,119.0,162.0,Simon Merrells,12000.0,Drama|Fantasy|Horror|Thriller,Anthony Hopkins,The Wolfman ,89442,13071,Art Malik,0.0,http://www.imdb.com/title/tt0780653/?ref_=fn_tt_tt_1,432.0,English,USA,490.0,5.8,0
Color,248.0,110.0,103.0,Alexander Skarsgård,11000.0,Action|Adventure|Drama|Romance,Christoph Waltz,The Legend of Tarzan ,42372,21175,Casper Crump,2.0,http://www.imdb.com/title/tt0918940/?ref_=fn_tt_tt_1,239.0,English,USA,10000.0,6.6,29000
Color,194.0,91.0,826.0,Oprah Winfrey,2000.0,Adventure|Animation|Comedy|Family,Matthew Broderick,Bee Movie ,105902,6576,Rip Torn,0.0,http://www.imdb.com/title/tt0389790/?ref_=fn_tt_tt_1,206.0,English,USA,852.0,6.2,0
Color,284.0,90.0,15.0,Gary Oldman,11000.0,Action|Adventure|Animation|Comedy|Family,Angelina Jolie Pitt,Kung Fu Panda 2 ,182718,21015,Mike Bell,0.0,http://www.imdb.com/title/tt1302011/?ref_=fn_tt_tt_1,209.0,English,USA,10000.0,7.3,20000
Color,280.0,103.0,346.0,Noah Ringer,1000.0,Action|Adventure|Family|Fantasy,Seychelle Gabriel,The Last Airbender ,118951,2857,Aasif Mandvi,0.0,http://www.imdb.com/title/tt0938283/?ref_=fn_tt_tt_1,1382.0,English,USA,756.0,4.2,18000
Color,310.0,124.0,979.0,Tom Cruise,22000.0,Action|Adventure|Thriller,Philip Seymour Hoffman,Mission: Impossible III ,256695,34817,Eddie Marsan,0.0,http://www.imdb.com/title/tt0317919/?ref_=fn_tt_tt_1,871.0,English,USA,10000.0,6.9,0
Color,339.0,131.0,256.0,Jake Weber,17000.0,Action|Drama|Thriller,Channing Tatum,White House Down ,164238,18204,Matt Craven,2.0,http://www.imdb.com/title/tt2334879/?ref_=fn_tt_tt_1,434.0,English,USA,551.0,6.4,33000
Color,132.0,88.0,433.0,Dan Fogler,921.0,Action|Adventure|Animation|Comedy|Family|Sci-Fi,Elisabeth Harnois,Mars Needs Moms ,17590,2652,Tom Everett Scott,0.0,http://www.imdb.com/title/tt1305591/?ref_=fn_tt_tt_1,112.0,English,USA,562.0,5.4,0
Color,135.0,85.0,586.0,Kate Winslet,20000.0,Adventure|Animation|Comedy|Family,Hugh Jackman,Flushed Away ,85086,35161,David Suchet,0.0,http://www.imdb.com/title/tt0424095/?ref_=fn_tt_tt_1,122.0,English,UK,14000.0,6.7,0
Color,256.0,111.0,394.0,Cara Delevingne,20000.0,Adventure|Family|Fantasy,Hugh Jackman,Pan ,39956,21393,Nonso Anozie,4.0,http://www.imdb.com/title/tt3332064/?ref_=fn_tt_tt_1,186.0,English,USA,548.0,5.8,24000
Color,196.0,92.0,517.0,Zach Callison,3000.0,Adventure|Animation|Comedy|Family|Sci-Fi,Ty Burrell,Mr. Peabody & Sherman ,47900,5810,Karan Brar,2.0,http://www.imdb.com/title/tt0864835/?ref_=fn_tt_tt_1,130.0,English,USA,1000.0,6.9,11000
Color,220.0,196.0,844.0,Orlando Bloom,11000.0,Adventure,Brad Pitt,Troy ,381672,17944,Julian Glover,2.0,http://www.imdb.com/title/tt0332452/?ref_=fn_tt_tt_1,1694.0,English,USA,5000.0,7.2,0
Color,211.0,93.0,436.0,Martin Short,851.0,Adventure|Animation|Comedy|Family,Jada Pinkett Smith,Madagascar 3: Europe's Most Wanted ,119213,2444,Cedric the Entertainer,0.0,http://www.imdb.com/title/tt1277953/?ref_=fn_tt_tt_1,154.0,English,USA,770.0,6.9,17000
 Black and White,264.0,133.0,746.0,Colin Salmon,769.0,Action|Adventure|Thriller,Toby Stephens,Die Another Day ,169914,2538,Rick Yune,0.0,http://www.imdb.com/title/tt0246460/?ref_=fn_tt_tt_1,1185.0,English,UK,766.0,6.1,0
Color,464.0,116.0,322.0,Kate McKinnon,783.0,Action|Comedy|Fantasy|Sci-Fi,Ed Begley Jr.,Ghostbusters ,69757,2097,Zach Woods,4.0,http://www.imdb.com/title/tt1289401/?ref_=fn_tt_tt_1,1211.0,English,USA,370.0,5.5,62000
Color,167.0,153.0,537.0,Steve Buscemi,13000.0,Action|Adventure|Sci-Fi|Thriller,Bruce Willis,Armageddon ,322395,26029,Will Patton,0.0,http://www.imdb.com/title/tt0120591/?ref_=fn_tt_tt_1,1171.0,English,USA,12000.0,6.6,11000
Color,208.0,88.0,826.0,Rosario Dawson,10000.0,Action|Adventure|Comedy|Family|Fantasy|Mystery|Sci-Fi,Will Smith,Men in Black II ,270207,14823,Rip Torn,2.0,http://www.imdb.com/title/tt0120912/?ref_=fn_tt_tt_1,606.0,English,USA,3000.0,6.1,2000
Color,287.0,115.0,964.0,Anthony Hopkins,18000.0,Action|Adventure|Animation|Fantasy,Robin Wright,Beowulf ,142440,31523,Sebastian Roché,1.0,http://www.imdb.com/title/tt0442933/?ref_=fn_tt_tt_1,505.0,English,USA,12000.0,6.3,3000
Color,210.0,95.0,967.0,Angelina Jolie Pitt,24000.0,Action|Adventure|Animation|Comedy|Family,J.K. Simmons,Kung Fu Panda 3 ,64322,36095,Wayne Knight,0.0,http://www.imdb.com/title/tt2267968/?ref_=fn_tt_tt_1,145.0,English,USA,11000.0,7.2,24000
Color,432.0,133.0,690.0,Jeremy Renner,10000.0,Action|Adventure|Thriller,Tom Cruise,Mission: Impossible - Ghost Protocol ,365104,21768,Michael Nyqvist,3.0,http://www.imdb.com/title/tt1229238/?ref_=fn_tt_tt_1,512.0,English,USA,10000.0,7.4,35000
Color,256.0,97.0,161.0,Kamil McFadden,20000.0,Adventure|Animation|Family|Fantasy,Hugh Jackman,Rise of the Guardians ,123553,20645,Khamani Griffin,0.0,http://www.imdb.com/title/tt1446192/?ref_=fn_tt_tt_1,174.0,English,USA,315.0,7.3,25000
Color,135.0,90.0,233.0,Richard Burgi,957.0,Comedy|Crime,John Michael Higgins,Fun with Dick and Jane ,110788,1997,David Herman,1.0,http://www.imdb.com/title/tt0369441/?ref_=fn_tt_tt_1,258.0,English,USA,550.0,6.1,2000
Color,190.0,154.0,445.0,Tony Goldwyn,10000.0,Action|Drama|History|War,Tom Cruise,The Last Samurai ,317166,11945,Chad Lindberg,1.0,http://www.imdb.com/title/tt0325710/?ref_=fn_tt_tt_1,928.0,English,USA,956.0,7.7,0
Color,314.0,150.0,748.0,María Valverde,23000.0,Action|Adventure|Drama,Christian Bale,Exodus: Gods and Kings ,128682,26490,Ben Mendelsohn,0.0,http://www.imdb.com/title/tt1528100/?ref_=fn_tt_tt_1,657.0,English,UK,893.0,6.1,51000
Color,518.0,127.0,981.0,Leonard Nimoy,26000.0,Action|Adventure|Sci-Fi,Chris Hemsworth,Star Trek ,504419,39284,Bruce Greenwood,0.0,http://www.imdb.com/title/tt0796366/?ref_=fn_tt_tt_1,1559.0,English,USA,12000.0,8.0,19000
Color,291.0,121.0,4000.0,James Franco,24000.0,Action|Adventure|Fantasy|Romance,J.K. Simmons,Spider-Man ,544665,40484,Kirsten Dunst,0.0,http://www.imdb.com/title/tt0145487/?ref_=fn_tt_tt_1,2012.0,English,USA,11000.0,7.3,5000
Color,292.0,102.0,953.0,Djimon Hounsou,18000.0,Action|Adventure|Animation|Comedy|Family|Fantasy,Gerard Butler,How to Train Your Dragon 2 ,221128,23378,America Ferrera,5.0,http://www.imdb.com/title/tt1646971/?ref_=fn_tt_tt_1,343.0,English,USA,3000.0,7.9,46000
Color,184.0,126.0,284.0,Elodie Yung,18000.0,Action|Adventure|Fantasy,Gerard Butler,Gods of Egypt ,51892,19769,Bryan Brown,4.0,http://www.imdb.com/title/tt2404233/?ref_=fn_tt_tt_1,273.0,English,USA,934.0,5.5,24000
Color,145.0,121.0,653.0,Joe Morton,820.0,Action|Adventure|Sci-Fi|Thriller,Sam Shepard,Stealth ,45455,2705,Richard Roxburgh,0.0,http://www.imdb.com/title/tt0382992/?ref_=fn_tt_tt_1,388.0,English,USA,780.0,5.0,0
Color,451.0,215.0,413.0,Billy Crudup,986.0,Action|Drama|Mystery|Sci-Fi,Matt Frewer,Watchmen ,392474,2530,Stephen McHattie,1.0,http://www.imdb.com/title/tt0409459/?ref_=fn_tt_tt_1,1229.0,English,USA,745.0,7.7,18000
Color,141.0,127.0,91.0,Rene Russo,5000.0,Action|Crime|Thriller,Jet Li,Lethal Weapon 4 ,127497,6171,Darlene Love,2.0,http://www.imdb.com/title/tt0122151/?ref_=fn_tt_tt_1,287.0,English,USA,808.0,6.6,0
Color,267.0,138.0,258.0,Regi Davis,820.0,Action|Sci-Fi,Kevin Rankin,Hulk ,212106,1814,Celia Weston,0.0,http://www.imdb.com/title/tt0286716/?ref_=fn_tt_tt_1,1445.0,English,USA,300.0,5.7,0
Color,351.0,122.0,934.0,Dwayne Johnson,17000.0,Action|Adventure|Sci-Fi|Thriller,Channing Tatum,G.I. Joe: Retaliation ,146352,31958,Elodie Yung,6.0,http://www.imdb.com/title/tt1583421/?ref_=fn_tt_tt_1,288.0,English,USA,12000.0,5.8,42000
Color,163.0,124.0,848.0,Rainn Wilson,11000.0,Action|Adventure|Comedy|Thriller,Matthew McConaughey,Sahara ,77673,13073,Delroy Lindo,3.0,http://www.imdb.com/title/tt0318649/?ref_=fn_tt_tt_1,463.0,English,UK,973.0,6.0,0
Color,166.0,106.0,422.0,Ming-Na Wen,12000.0,Action|Adventure|Animation|Fantasy|Romance|Sci-Fi,Steve Buscemi,Final Fantasy: The Spirits Within ,72259,15015,Jean Simmons,1.0,http://www.imdb.com/title/tt0173840/?ref_=fn_tt_tt_1,788.0,English,USA,2000.0,6.4,0
Color,510.0,124.0,2000.0,Dominic Cooper,11000.0,Action|Adventure|Sci-Fi,Chris Evans,Captain America: The First Avenger ,508818,19761,Hayley Atwell,0.0,http://www.imdb.com/title/tt0458339/?ref_=fn_tt_tt_1,679.0,English,USA,3000.0,6.9,46000
Color,197.0,128.0,244.0,Maria Grazia Cucinotta,766.0,Action|Adventure|Thriller,Colin Salmon,The World Is Not Enough ,157519,2037,Desmond Llewelyn,2.0,http://www.imdb.com/title/tt0143145/?ref_=fn_tt_tt_1,683.0,English,UK,536.0,6.4,2000
Color,244.0,138.0,168.0,Lee Ingleby,613.0,Action|Adventure|Drama|History|War,James D'Arcy,Master and Commander: The Far Side of the World ,168207,1205,David Threlfall,1.0,http://www.imdb.com/title/tt0311113/?ref_=fn_tt_tt_1,684.0,English,USA,172.0,7.4,0
Color,322.0,115.0,12000.0,Kristen Stewart,21000.0,Adventure|Drama|Fantasy|Romance,Robert Pattinson,The Twilight Saga: Breaking Dawn - Part 2 ,185394,59177,Taylor Lautner,3.0,http://www.imdb.com/title/tt1673434/?ref_=fn_tt_tt_1,329.0,English,USA,17000.0,5.5,65000
Color,156.0,100.0,988.0,Brad Pitt,49000.0,Animation|Comedy|Family|Musical,Robin Williams,Happy Feet 2 ,32399,62644,Common,0.0,http://www.imdb.com/title/tt1402488/?ref_=fn_tt_tt_1,79.0,English,Australia,11000.0,5.9,0
Color,354.0,135.0,882.0,Peter Mensah,3000.0,Action|Adventure|Sci-Fi,Ty Burrell,The Incredible Hulk ,326286,5811,William Hurt,0.0,http://www.imdb.com/title/tt0800080/?ref_=fn_tt_tt_1,643.0,English,USA,1000.0,6.8,0
Color,21.0,60.0,184.0,Philip Michael Thomas,982.0,Action|Crime|Drama|Mystery|Thriller,Don Johnson,Miami Vice             ,16769,1687,John Diehl,2.0,http://www.imdb.com/title/tt0086759/?ref_=fn_tt_tt_1,74.0,English,USA,321.0,7.5,0
Color,252.0,117.0,358.0,Penelope Wilton,535.0,Adventure|Family|Fantasy,Mark Rylance,The BFG ,12572,1950,Rafe Spall,0.0,http://www.imdb.com/title/tt3691740/?ref_=fn_tt_tt_1,106.0,English,UK,400.0,6.8,27000
Color,556.0,156.0,733.0,Tom Hardy,29000.0,Adventure|Drama|Thriller|Western,Leonardo DiCaprio,The Revenant ,406020,57108,Lukas Haas,0.0,http://www.imdb.com/title/tt1663202/?ref_=fn_tt_tt_1,1188.0,English,USA,27000.0,8.1,190000
Color,166.0,96.0,463.0,Snoop Dogg,16000.0,Adventure|Animation|Comedy|Family|Sport,Ryan Reynolds,Turbo ,62424,17416,Ben Schwartz,0.0,http://www.imdb.com/title/tt1860353/?ref_=fn_tt_tt_1,90.0,English,USA,881.0,6.5,13000
Color,362.0,107.0,939.0,Ray Winstone,40000.0,Adventure|Animation|Comedy|Family|Western,Johnny Depp,Rango ,183208,43291,Stephen Root,0.0,http://www.imdb.com/title/tt1192628/?ref_=fn_tt_tt_1,337.0,English,USA,1000.0,7.2,26000
Color,153.0,92.0,179.0,Annet Mahendru,19000.0,Adventure|Animation|Comedy|Family,Benedict Cumberbatch,Penguins of Madagascar ,60230,19963,Andy Richter,0.0,http://www.imdb.com/title/tt1911658/?ref_=fn_tt_tt_1,118.0,English,USA,411.0,6.7,11000
Color,329.0,115.0,883.0,Edgar Ramírez,13000.0,Action|Mystery|Thriller,Matt Damon,The Bourne Ultimatum ,491077,17369,Albert Finney,0.0,http://www.imdb.com/title/tt0440963/?ref_=fn_tt_tt_1,820.0,English,USA,897.0,8.1,0
Color,266.0,92.0,562.0,Wayne Knight,11000.0,Action|Adventure|Animation|Comedy|Family,Angelina Jolie Pitt,Kung Fu Panda ,307029,12754,Dan Fogler,0.0,http://www.imdb.com/title/tt0441773/?ref_=fn_tt_tt_1,360.0,English,USA,967.0,7.6,6000
Color,517.0,117.0,680.0,Hayley Atwell,2000.0,Action|Adventure|Comedy|Sci-Fi,Judy Greer,Ant-Man ,313866,5730,T.I.,6.0,http://www.imdb.com/title/tt0478970/?ref_=fn_tt_tt_1,549.0,English,USA,2000.0,7.4,61000
Color,502.0,146.0,523.0,Josh Hutcherson,34000.0,Adventure|Sci-Fi|Thriller,Jennifer Lawrence,The Hunger Games: Catching Fire ,498397,49355,Sandra Ellis Lafferty,1.0,http://www.imdb.com/title/tt1951264/?ref_=fn_tt_tt_1,706.0,English,USA,14000.0,7.6,82000
Color,322.0,115.0,12000.0,Kristen Stewart,21000.0,Adventure|Drama|Fantasy|Romance,Robert Pattinson,The Twilight Saga: Breaking Dawn - Part 2 ,185394,59177,Taylor Lautner,3.0,http://www.imdb.com/title/tt1673434/?ref_=fn_tt_tt_1,329.0,English,USA,17000.0,5.5,65000
Color,165.0,94.0,183.0,Matt Jones,17000.0,Adventure|Animation|Comedy|Family|Fantasy|Sci-Fi,Jim Parsons,Home ,70121,17883,April Winchell,0.0,http://www.imdb.com/title/tt2224026/?ref_=fn_tt_tt_1,214.0,English,USA,523.0,6.7,26000
Color,401.0,116.0,807.0,Lisa Ann Walter,10000.0,Adventure|Sci-Fi|Thriller,Tom Cruise,War of the Worlds ,334345,12758,Rick Gonzalez,0.0,http://www.imdb.com/title/tt0407304/?ref_=fn_tt_tt_1,2741.0,English,USA,1000.0,6.5,0
Color,94.0,147.0,877.0,Henry Rollins,10000.0,Action|Comedy|Crime|Thriller,Will Smith,Bad Boys II ,178126,12954,Jordi Mollà,1.0,http://www.imdb.com/title/tt0172156/?ref_=fn_tt_tt_1,511.0,English,USA,898.0,6.6,0
Color,246.0,90.0,397.0,Constance Marie,4000.0,Action|Adventure|Animation|Comedy|Family|Fantasy,Salma Hayek,Puss in Boots ,114287,5046,Amy Sedaris,0.0,http://www.imdb.com/title/tt0448694/?ref_=fn_tt_tt_1,137.0,English,USA,442.0,6.7,16000
Color,330.0,101.0,282.0,Andre Braugher,11000.0,Action|Crime|Mystery|Thriller,Angelina Jolie Pitt,Salt ,245621,12406,August Diehl,1.0,http://www.imdb.com/title/tt0944835/?ref_=fn_tt_tt_1,514.0,English,USA,702.0,6.4,23000
Color,434.0,138.0,8000.0,Emma Watson,12000.0,Action|Adventure|Drama,Anthony Hopkins,Noah ,200022,32355,Logan Lerman,2.0,http://www.imdb.com/title/tt1959490/?ref_=fn_tt_tt_1,1240.0,English,USA,9000.0,5.8,71000
Color,440.0,107.0,845.0,Mackenzie Crook,2000.0,Action|Adventure|Family|Mystery,Toby Jones,The Adventures of Tintin ,177383,4631,Tony Curran,1.0,http://www.imdb.com/title/tt0983193/?ref_=fn_tt_tt_1,447.0,English,USA,871.0,7.4,44000
Color,274.0,142.0,10000.0,Gary Oldman,11000.0,Adventure|Family|Fantasy|Mystery,Daniel Radcliffe,Harry Potter and the Prisoner of Azkaban ,382255,33284,Rupert Grint,3.0,http://www.imdb.com/title/tt0304141/?ref_=fn_tt_tt_1,1504.0,English,UK,10000.0,7.8,11000
